feature,bin,good_count,bad_count,good_rate,bad_rate,woe,iv
dti,"(17.65, 19.97]",83914.0001,4929.0001,0.09978927640491599,0.10607527909967765,-0.061088295547471666,0.00038400119042980384
dti,"(19.97, 22.53]",83578.0001,5234.0001,0.09938971022010659,0.11263907692256706,-0.1251401080498897,0.0016580271807385132
dti,"(22.53, 25.53]",83353.0001,5354.0001,0.09912214357849317,0.11522155475452354,-0.15050397482193145,0.002423025374285198
dti,"(25.53, 29.57]",83439.0001,5165.0001,0.09922441349484319,0.11115415216919208,-0.11353390836952178,0.0013544298575258672
dti,"(29.57, inf]",84601.0001,4119.0001,0.10060624655064233,0.08864355373397136,0.12659103472724484,0.001514369661786558
delinq_2yrs,"(-inf, 1.0]",786404.0001,43810.0001,0.9351798998146822,0.9428196335342517,-0.008136078552770936,6.215747366467032e-05
delinq_2yrs,"(1.0, inf]",54508.0001,2657.0001,0.06482010018531782,0.05718036646574832,0.12540514744650783,0.0009580619335546714
inq_last_6mths,"(-inf, 1.0]",705298.0001,34130.0001,0.8387298550245224,0.7344997499225273,0.13269901500213926,0.013831232280604192
inq_last_6mths,"(1.0, 2.0]",86817.0001,7300.0001,0.10324148076020746,0.15710073929605484,-0.4198165335052698,0.022611007215683557
inq_last_6mths,"(2.0, inf]",48797.0001,5037.0001,0.05802866421527034,0.10839951078141795,-0.6248864768361244,0.03147606084597298
mths_since_last_delinq,"(-inf, 13.0]",88719.0001,4436.0001,0.10550331074743652,0.09546560036729722,0.09997635689698887,0.0010035337153934166
mths_since_last_delinq,"(13.0, 25.0]",83985.0001,4269.0001,0.09987370860454262,0.09187165201248572,0.0835139576970282,0.0006682834157182654
mths_since_last_delinq,"(25.0, 39.0]",84384.0001,4091.0001,0.10034819344928589,0.08804097652053096,0.13084372420265983,0.0016103220975283161
mths_since_last_delinq,"(39.0, 58.0]",83034.0001,4320.0001,0.09874279359865075,0.09296920510287726,0.06025011450989463,0.0003478593680033629
mths_since_last_delinq,"(58.0, inf]",500790.0001,29351.0001,0.5955319936000841,0.6316525659968089,-0.05888439267799962,0.0021269379687628527
mths_since_last_record,"(-inf, 81.0]",86515.0001,2731.0001,0.1028823468798442,0.058772894489539276,0.5599053014947377,0.024697116239361456
mths_since_last_record,"(81.0, inf]",754397.0001,43736.0001,0.8971176531201559,0.9412271055104607,-0.04799743896700014,0.002117140748971455
open_acc,"(-inf, 6.0]",124256.0001,7465.0001,0.1477633806536672,0.16065164394835815,-0.08362610362933512,0.0010777952418839815
open_acc,"(6.0, 7.0]",64151.0001,3745.0001,0.07628741179066606,0.08059483115770698,-0.05492657630432836,0.00023659179853851477
open_acc,"(7.0, 8.0]",72406.0001,4172.0001,0.08610413457519438,0.08978414810975215,-0.041851004437048984,0.0001540122627631775
open_acc,"(8.0, 9.0]",75843.0001,4442.0001,0.09019136367397376,0.09559472323165424,-0.058183946136049325,0.0003143887814577884
open_acc,"(9.0, 11.0]",142327.0001,8288.0001,0.16925314412298414,0.1783631377458597,-0.05242608339314035,0.0004776012853838513
open_acc,"(11.0, 12.0]",61144.0001,3546.0001,0.07271153227363678,0.07631222208637913,-0.04833310987312017,0.0001740325363383005
open_acc,"(12.0, 13.0]",53811.0001,2831.0001,0.06399123812718661,0.06092495833763838,0.049103254043992454,0.0001505643154761468
open_acc,"(13.0, 15.0]",83156.0001,4436.0001,0.09888787411894719,0.09546559934005643,0.03522065736009395,0.00012053476737940276
open_acc,"(15.0, 18.0]",78996.0001,3903.0001,0.09394086421178331,0.08399509363644968,0.11190709212345132,0.0011130022640125725
open_acc,"(18.0, inf]",84822.0001,3639.0001,0.10086905645196041,0.07831364240614541,0.2531013845854095,0.00570880652489297
pub_rec,"(-inf, 1.0]",819116.0001,45751.0001,0.9740805219870616,0.9845912131853092,-0.010732571366105758,0.00011280674339229144
pub_rec,"(1.0, inf]",21796.0001,716.0001,0.025919478012938462,0.015408786814690914,0.5200568138039947,0.005466156575438311
